Time,X,Y,Position,Velocity,Acceleration,Jerk,Heading
890.0000000000006,-1.1110552137814174,-1.3139707214644993,3.511295999999996,16.000000512,0.0,0.0,1.1933997641757772
900.0000000000006,-1.0934486885619428,-1.2684923751755193,3.560063999999996,16.000000512,0.0,0.0,1.2089790863264636
910.0000000000006,-1.076489517624875,-1.2227685121031282,3.608831999999996,16.000000512,0.0,0.0,1.2218200692302976
920.0000000000006,-1.0600587487482545,-1.1768519917898002,3.657599999999996,16.000000512,0.0,0.0,1.2320664317046293
930.0000000000006,-1.0440417883030002,-1.1307893949298164,3.706367999999996,16.000000512,0.0,0.0,1.2398340140709272
940.0000000000006,-1.0283276030764354,-1.084622562025221,3.755135999999996,16.000000512,0.0,0.0,1.2452111310153655
950.0000000000006,-1.0128078388839419,-1.0383899665343632,3.8039039999999957,16.000000512,0.0,0.0,1.2482590986703959
960.0000000000007,-0.9973758922204456,-0.9921279657486963,3.8526719999999957,16.000000512,0.0,0.0,1.2490127211528241
970.0000000000007,-0.9819259577143324,-0.9458719729953871,3.9014399999999956,16.000000512,0.0,0.0,1.247480608119602
980.0000000000007,-0.9663520661450553,-0.8996575943467018,3.9502079999999955,16.000000512,0.0,0.0,1.2436452577871924
990.0000000000007,-0.9505471243232924,-0.8535217726091542,3.9989759999999954,16.000000512,0.0,0.0,1.2374628900111742
1000.0000000000007,-0.9344019688201259,-0.807503981418404,4.047743999999995,16.000000512,0.0,0.0,1.2288630610773343
1010.0000000000007,-0.9178044504938341,-0.7616475128225604,4.096511999999995,16.000000512,0.0,0.0,1.2177481452206405
1020.0000000000007,-0.9006385764866427,-0.7160009019661182,4.145279999999995,16.000000512,0.0,0.0,1.2039928374766022
1030.0000000000007,-0.8827837520135489,-0.670619531536389,4.194047999999995,16.000000512,0.0,0.0,1.1874439294660366
1040.0000000000007,-0.8641141873855072,-0.6255674546178502,4.242815999999995,16.000000512,0.0,0.0,1.1679207466840815
1050.0000000000007,-0.8444985676205021,-0.5809194633395132,4.291583999999995,16.000000512,0.0,0.0,1.1452168248335592
1060.0000000000007,-0.8238001246959732,-0.5367634089429711,4.340351999999995,16.000000512,0.0,0.0,1.1191036522547306
1070.0000000000007,-0.8018773045500251,-0.4932027364892573,4.389119999999995,16.000000512,0.0,0.0,1.089337608067464
1080.0000000000007,-0.778585279629816,-0.45035912814846935,4.437887999999995,16.000000512,0.0,0.0,1.0556715433300892
1090.0000000000007,-0.753778609834675,-0.40837503841796474,4.486655999999995,16.000000512,0.0,0.0,1.0178726808411704
1100.0000000000007,-0.7273153772360128,-0.3674157482461138,4.535423999999995,16.000000512,0.0,0.0,0.975748444835089
1110.0000000000007,-0.6990931351561103,-0.3277106117197346,4.584141767016241,15.967039235516964,-3.296127648303759,-329.6127648303759,0.9292314068285066
1120.0000000000007,-0.6690968850521735,-0.28958073462802436,4.632661532064984,15.870077956985924,-9.696127853103924,-640.0000204800164,0.8784961478643776
1130.0000000000007,-0.6373950527345664,-0.25337854446634145,4.68078822314622,15.709116676406886,-16.096128057903798,-640.0000204799874,0.8239852955815948
1140.0000000000007,-0.6041254202030111,-0.21943123225342998,4.728326768259952,15.484155393779849,-22.49612826270367,-640.0000204799874,0.7663933455587666
1150.000000000001,-0.5695010304140742,-0.1880216488433073,4.7750820954061775,15.195194109104811,-28.896128467503836,-640.0000204800164,0.7066551063111164
1160.000000000001,-0.5338089530933117,-0.15936911396037257,4.820859132584898,14.84223282238177,-35.296128672304,-640.0000204800164,0.6458914602915656
1170.000000000001,-0.4974009624110771,-0.1336137747902455,4.8654628077961135,14.425271533610738,-41.69612887710329,-640.000020479929,0.5853163197275546
1180.000000000001,-0.4606771978081132,-0.1108079595299476,4.908698049039823,13.944310242791694,-48.09612908190433,-640.0000204801039,0.526123059680208
1190.000000000001,-0.4240657772292036,-0.09091647185726481,4.9503697843160275,13.399348949924661,-54.49612928670333,-640.0000204798998,0.4693772378845163
1200.000000000001,-0.38800221889168807,-0.07382551798484305,4.990282941624726,12.790387655009624,-60.896129491503785,-640.0000204800456,0.41593976225342116
1210.000000000001,-0.35286515895376924,-0.05933995718100982,5.028292681949672,12.150387634529622,-64.00000204800018,-310.38725564964057,0.3663680657568868
1220.000000000001,-0.31891539295218774,-0.04719738543820906,5.064351702274618,11.510387614049622,-64.00000204800004,1.5152650689742585E-11,0.3208747024654016
1230.000000000001,-0.2863330509743791,-0.037117666753988754,5.098460002599564,10.870387593569621,-64.00000204800004,0.0,0.2794458460341088
1240.000000000001,-0.2552628128868937,-0.02883339662840756,5.13061758292451,10.23038757308962,-64.00000204800004,0.0,0.24195315853923327
1250.000000000001,-0.22581843538973256,-0.022095711864454914,5.1608244432494566,9.590387552609622,-64.0000020479999,1.3987062175147002E-11,0.20819610236345265
1260.000000000001,-0.19808775585309735,-0.016677413971025956,5.189080583574403,8.950387532129621,-64.00000204800004,-1.3987062175147002E-11,0.17793548078219035
1270.000000000001,-0.17213752372512192,-0.012374101621166478,5.215386003899349,8.31038751164962,-64.00000204800004,0.0,0.15091790561091478
1280.000000000001,-0.14801771788626583,-0.009003959134674666,5.239740704224295,7.670387491169621,-64.0000020479999,1.3987062175147002E-11,0.12689239937377772
1290.000000000001,-0.12576521753804437,-0.006406722710049495,5.2621446845492414,7.030387470689621,-64.00000204800004,-1.3987062175147002E-11,0.10562085597616633
1300.000000000001,-0.1054068211909851,-0.004442208000514647,5.282597944874188,6.390387450209621,-64.00000204799997,6.993531087573501E-12,0.08688404736745636
1310.000000000001,-0.08696167202670124,-0.002988661315238339,5.301100485199134,5.750387429729622,-64.00000204799997,0.0,0.07048458550322667
1320.000000000001,-0.07044317485052476,-0.001941102857210053,5.3176523055240805,5.110387409249621,-64.00000204800004,-6.993531087573501E-12,0.056247916928118924
1330.000000000001,-0.05586049273096716,-0.0012097628635019397,5.332253405849027,4.4703873887696215,-64.00000204799997,6.993531087573501E-12,0.044022124277570907
1340.000000000001,-0.043219704859089214,-7.186660028046798E-4,5.344903786173973,3.830387368289621,-64.00000204800004,-6.993531087573501E-12,0.03367706819025684
1350.000000000001,-0.03252469381458245,-4.043900993608851E-4,5.35560344649892,3.190387347809621,-64.000002048,3.4967655437867505E-12,0.025103222661352342
1360.000000000001,-0.023727596141355,-2.1409397936644758E-4,5.364402619807619,2.583348603812659,-60.70387439969621,329.6127648303794,0.018171160453450463
1370.000000000001,-0.016681988248132162,-1.053852819541401E-4,5.371449075083823,2.040309861863697,-54.303874194896196,640.0000204800014,0.012696196970378826
1380.000000000001,-0.011193490370119852,-4.7294445468804014E-5,5.376937884327533,1.5612711219627347,-47.90387399009623,640.0000204799967,0.008477968996843721
1390.000000000001,-0.007067355258924435,-1.8807901717821096E-5,5.381064119538748,1.1462323841097726,-41.50387378529621,640.0000204800019,0.005333452065441557
1400.000000000001,-0.004108648933491832,-6.345587467482261E-6,5.384022852717468,0.7951936483048107,-35.1038735804962,640.0000204800014,0.0030925957826217765
1410.0000000000011,-0.0021223514153216883,-1.6912350200293247E-6,5.386009155863694,0.5081549145478484,-28.70387337569622,640.0000204799977,0.001594723818115984
1420.0000000000011,-9.13407153904533E-4,-3.1303403846827393E-7,5.387218100977425,0.28511618283888635,-22.30387317089621,640.0000204800008,6.856032225537323E-4
1430.0000000000011,-2.8674814716600494E-4,-3.0839344855593254E-8,5.387844760058662,0.12607745317792424,-15.903872966096207,640.0000204800003,2.1511508070293228E-4
1440.0000000000011,-4.7303105781937305E-5,-8.391154437958903E-10,5.388084205107403,0.03103872556496211,-9.503872761296211,640.0000204799995,3.5478797797749984E-5
1450.0000000000011,-3.1086244689504383E-15,1.7763568394002505E-15,5.38813150812365,0.0,-3.103872556496211,640.0000204800001,1.7763568394002505E-15
1460.0000000000011,-3.1086244689504383E-15,1.7763568394002505E-15,5.38813150812365,0.0,0.0,310.38725564962107,1.7763568394002505E-15
